Id,closnesscentrality,betweenesscentrality,Degree,eigencentrality,shellIndex
1126,0.225368,91815.11062,69,0.037084,56
21324,0.218517,1623.442757,62,0.036152,56
4031,0.216734,0.816208,57,0.034079,56
21274,0.218021,14.235997,59,0.035319,56
5589,0.221686,3992.886247,61,0.036059,56
568,0.218023,161.343386,60,0.035644,56
21681,0.218021,14.235997,59,0.035319,56
19964,0.223075,8399.079341,65,0.037089,56
18235,0.218023,161.343386,60,0.035644,56
839,0.224351,8918.161738,62,0.035919,56
16105,0.218021,14.235997,59,0.035319,56
7288,0.218019,13.740558,58,0.034789,56
13140,0.230279,138660.424837,90,0.0442,56
19621,0.225572,62187.180773,70,0.038105,56
19127,0.246109,335535.591386,91,0.043785,56
4077,0.218023,161.343386,60,0.035644,56
14703,0.218468,2532.34274,61,0.03585,56
1618,0.259601,1232030.082983,110,0.049821,56
20168,0.218057,1665.168909,61,0.035791,56
13408,0.218426,1590.831324,57,0.03333,54
11248,0.228944,76715.72923,69,0.038197,56
12025,0.221271,11599.809909,61,0.036086,56
7919,0.248666,443852.656118,99,0.048603,56
12745,0.218023,161.343386,60,0.035644,56
5525,0.218023,161.343386,60,0.035644,56
6398,0.219173,5236.497372,62,0.035835,56
20516,0.24188,522390.605186,101,0.045746,56
9567,0.218517,1623.442757,62,0.036152,56
4527,0.218517,1623.442757,62,0.036152,56
2160,0.218118,5203.985981,57,0.033821,56
20037,0.218283,7659.540457,65,0.036893,56
18167,0.241296,161542.291449,89,0.044745,56
20889,0.218517,1623.442757,62,0.036152,56
9996,0.218063,101.328256,62,0.03621,56
6706,0.218517,1623.442757,62,0.036152,56
4917,0.217748,834.609625,58,0.034328,56
11850,0.226973,32700.674179,81,0.041956,56
11473,0.218023,161.343386,60,0.035644,56
17591,0.222918,60808.607155,83,0.041949,56
5165,0.217991,13.419788,56,0.033698,56
13074,0.218021,14.235997,59,0.035319,56
8062,0.218517,1623.442757,62,0.036152,56
3074,0.223361,28036.248323,70,0.038358,56
18638,0.218055,1516.140457,60,0.035466,56
7978,0.218021,14.235997,59,0.035319,56
3981,0.218517,1623.442757,62,0.036152,56
18539,0.218023,161.343386,60,0.035644,56
18624,0.218019,13.740558,58,0.034789,56
1517,0.228515,100146.918045,87,0.043616,56
21087,0.218517,1623.442757,62,0.036152,56
5010,0.218021,14.235997,59,0.035319,56
5317,0.22011,4612.788866,62,0.036094,56
8795,0.22621,17965.472017,83,0.042433,56
7606,0.218517,1623.442757,62,0.036152,56
7887,0.258208,356882.983387,36,0.011318,13
15604,0.203836,3051.977471,5,0.000802,5
11022,0.26335,1347280.187126,61,0.016662,14
5337,0.193956,1998.415713,2,0.000258,2
1713,0.230465,15819.540086,6,0.003054,5
16993,0.249058,190036.687876,41,0.014699,13
21536,0.266325,886355.651567,42,0.012491,12
46,0.205146,949.958583,9,0.00269,9
16127,0.21697,11139.454207,33,0.008208,13
3494,0.218981,24278.580993,29,0.007152,12
3963,0.210889,80414.258389,53,0.009813,12
2252,0.224546,297248.503091,66,0.013581,13
16368,0.219578,164818.410345,74,0.014601,13
5878,0.218962,52236.12068,28,0.006299,12
15553,0.215499,118436.573426,52,0.010055,12
365,0.253804,1543575.036575,81,0.021596,14
47,0.242415,175521.11523,13,0.004731,9
1125,0.229273,57991.341643,14,0.005295,8
5207,0.226481,29856.532584,26,0.008986,16
22277,0.22113,43305.5975,14,0.00313,7
630,0.230664,31795.838765,16,0.00458,9
1503,0.228769,38977.987112,51,0.019131,25
19436,0.216583,12143.314353,15,0.003179,11
9275,0.249318,277735.445242,34,0.026857,15
12516,0.209658,12625.503185,9,0.001465,6
3409,0.198654,1198.064308,4,0.000543,3
19731,0.209107,188970.654233,23,0.003591,9
16155,0.257947,229568.685413,44,0.047972,21
48,0.21194,12433.601866,4,0.000826,4
16879,0.209995,53649.211577,18,0.002328,6
5541,0.195193,776.656047,7,0.000894,6
14228,0.263226,1910839.938633,58,0.01723,11
6206,0.22997,255792.222624,29,0.004149,8
49,0.26251,261659.1454,31,0.011823,15
2599,0.221562,3237.920452,7,0.001627,6
7734,0.213604,3812.645049,4,0.000735,3
655,0.223597,2490.93932,27,0.0051,15
4809,0.255719,1404973.045007,59,0.016884,18
8911,0.222269,552.145627,17,0.003585,15
7799,0.22365,19231.063826,30,0.005565,15
9256,0.224501,1083.476866,19,0.003812,15
14076,0.227982,29606.812332,32,0.005937,15
13608,0.223317,19238.840947,27,0.005096,15
7837,0.226953,50397.713702,13,0.002588,7
6674,0.217407,160.585048,18,0.003694,15
14868,0.226215,12144.279768,20,0.004075,15
8535,0.218108,8866.754059,19,0.003713,15
19014,0.226096,25031.552822,12,0.002206,6
7553,0.253497,146717.171733,30,0.008158,15
1274,0.217352,154.122081,17,0.003544,15
17284,0.226224,12338.906683,22,0.004329,15
10512,0.217657,137.859584,18,0.003722,15
13853,0.235534,92719.645283,23,0.005664,15
12285,0.251213,130105.420923,20,0.006714,15
280,0.223042,1674.037264,21,0.00411,15
19626,0.223148,2004.783322,26,0.005012,15
10210,0.231037,25381.062455,24,0.005574,15
20216,0.227122,80287.895376,12,0.00214,6
7735,0.267565,703562.049222,214,0.214994,32
5362,0.216953,0,10,0.00233,10
5500,0.224239,34770.267914,25,0.00479,15
21105,0.223601,2580.218858,29,0.005462,15
50,0.248771,5175.578496,20,0.036162,18
197,0.277488,857429.970662,134,0.14933,32
8606,0.279167,774933.392753,181,0.238687,33
14031,0.275092,432923.052548,183,0.225236,32
12993,0.254088,33975.955224,61,0.062777,27
9379,0.239197,7636.644152,54,0.04205,27
19388,0.243174,33245.98356,70,0.05153,27
5280,0.254505,70627.450969,72,0.069501,27
13576,0.261785,170105.288703,87,0.086374,27
20153,0.236461,21257.842111,64,0.041797,26
3530,0.222929,202.692541,25,0.015967,21
17694,0.267989,141485.569713,88,0.128423,28
15969,0.231015,4045.227968,43,0.025237,24
7320,0.247026,64146.857243,53,0.0482,27
10707,0.240846,18485.221414,63,0.052435,27
9240,0.227975,6672.535245,6,0.006893,6
14213,0.250382,60581.130804,78,0.069009,27
6441,0.273909,171678.805456,225,0.481297,46
52,0.184811,117191.696803,11,0.001205,4
13463,0.155985,0,1,0.000126,1
12715,0.183829,4331.827067,6,0.000703,4
11878,0.155985,0,1,0.000126,1
6333,0.168228,0,4,0.000483,4
14080,0.168229,0.25,5,0.000589,4
5972,0.198975,99271.425695,11,0.001252,4
12546,0.155985,0,1,0.000126,1
10857,0.202236,281941.311891,14,0.001696,4
17291,0.219041,179795.658674,6,0.001218,4
10100,0.155987,22468,2,0.000222,1
7206,0.172769,272.261078,5,0.00061,4
53,0.150617,0,1,0.000124,1
21072,0.177323,50910.98596,10,0.001173,4
54,0.22292,7995.530599,6,0.001652,5
13755,0.231339,107433.260905,34,0.008363,14
14402,0.20236,1704.876994,13,0.003117,10
12462,0.22882,36516.834617,8,0.006662,5
19426,0.21386,2509.408749,6,0.001685,5
14260,0.224125,165077.850766,69,0.014428,14
55,0.220382,43723.213047,17,0.005069,10
12472,0.240246,371255.725439,58,0.02222,17
10980,0.223692,19160.361214,19,0.006034,12
9578,0.214577,124718.52114,39,0.008277,12
15384,0.233495,91081.264263,41,0.022373,21
15839,0.242157,948405.329888,119,0.041236,19
21270,0.215894,18623.831472,5,0.001955,5
2316,0.221065,14107.911958,20,0.005017,12
2348,0.19767,2853.789369,16,0.003459,9
14350,0.229058,14928.629063,45,0.029322,27
8348,0.243746,294805.645548,109,0.038802,17
22352,0.225876,82260.254109,41,0.013923,17
22149,0.186301,12.024123,4,0.000899,4
15121,0.184608,11427.255656,6,0.00082,4
21544,0.198342,4372.760947,19,0.0043,10
10626,0.189851,116.881187,5,0.001083,4
21937,0.201646,3213.827896,11,0.003278,8
19001,0.264413,779589.159735,51,0.026537,19
56,0.234477,17482.304005,20,0.009743,11
16887,0.253015,91254.933748,29,0.018714,13
9872,0.224499,2756.38935,5,0.001614,5
496,0.274773,1344799.418326,244,0.241635,33
9642,0.216828,3391.921321,9,0.004045,7
4779,0.255632,62902.926399,38,0.048071,17
13197,0.20207,153.975721,3,0.000608,3
18853,0.217719,1269.382581,9,0.004211,7
6096,0.213326,1543.154556,10,0.0046,8
5057,0.235098,7214.706526,25,0.018285,17
1339,0.251534,380238.060462,63,0.025749,15
3935,0.266574,499028.036712,80,0.043976,17
20781,0.245466,44150.539959,32,0.027242,17
1635,0.226806,8593.295473,13,0.007527,9
18970,0.221682,377.81302,7,0.004181,7
723,0.237275,14545.426023,14,0.015796,11
4305,0.219422,23846.553481,11,0.002802,7
7951,0.222642,1621.586375,12,0.005402,8
20538,0.260513,164099.905526,33,0.028252,13
57,0.229159,76925.256479,15,0.003413,8
10895,0.208085,12095.459126,7,0.001083,4
2117,0.230133,141867.412526,28,0.005714,8
4656,0.245161,85611.326165,38,0.027886,18
10816,0.197932,284.22536,4,0.000618,4
18442,0.186437,0,1,0.000157,1
6023,0.230927,89624.282873,25,0.004344,8
20543,0.247655,131302.948016,22,0.035412,16
12204,0.24,108360.921179,36,0.013697,12
5561,0.233137,157954.505299,15,0.003477,7
6213,0.262525,1395805.844838,73,0.021659,18
15940,0.193951,93.587457,2,0.000305,2
5400,0.218683,14290.054555,5,0.001552,4
9882,0.22478,17949.750882,12,0.00326,8
16561,0.193914,6.122808,3,0.000512,3
15071,0.210471,0,1,0.000634,1
59,0.197256,488.672968,3,0.000481,3
5353,0.242884,190431.145324,30,0.009068,9
13048,0.216608,3721.042324,6,0.002984,5
18152,0.197958,3870.468552,7,0.000935,4
60,0.216187,5704.37243,16,0.010892,16
21713,0.250111,352296.807245,97,0.041174,27
11140,0.22375,32691.801249,76,0.028592,23
17860,0.222129,54149.728915,101,0.036433,23
11611,0.264403,2542206.86558,156,0.061671,23
4425,0.213964,751.720901,23,0.012456,19
6886,0.216646,18254.704146,39,0.017825,20
5777,0.223677,42567.716256,79,0.029932,23
61,0.24418,894335.399541,94,0.014779,9
22276,0.202238,156624.352457,8,0.00154,5
12379,0.232996,79823.153294,12,0.00358,8
21732,0.216223,486.980078,4,0.001304,4
12684,0.247813,241051.827248,21,0.005726,12
8357,0.230792,12964.933268,12,0.004308,8
7200,0.254915,110288.731414,17,0.006828,9
11028,0.217239,2552.876041,6,0.001583,5
18377,0.206581,135028.546158,6,0.001059,3
16332,0.204875,9274.477887,6,0.001073,5
7316,0.216364,5268.883392,4,0.001403,4
5126,0.228534,27152.210803,13,0.002922,5
17731,0.21593,754.310127,4,0.001353,4
5492,0.211598,1654.232131,13,0.002262,8
17491,0.215189,39808.790278,20,0.003323,12
1922,0.220921,1956.880697,5,0.001696,5
11728,0.215782,106.78836,3,0.001151,3
11888,0.210931,58762.496847,11,0.001922,5
5603,0.211598,1654.232131,13,0.002262,8
15088,0.247021,38654.163782,7,0.003543,5
21896,0.208268,405.639679,4,0.001029,4
3076,0.216123,3394.458203,7,0.001592,4
4909,0.266268,1126716.621795,71,0.044086,25
16700,0.223926,106.78836,6,0.001939,4
15904,0.231196,82732.671986,14,0.00324,6
18569,0.254082,37531.890856,7,0.004811,6
5074,0.220839,6624.035159,8,0.002177,7
6488,0.216004,0,2,0.00108,2
12572,0.246893,9140.57021,3,0.003101,3
13627,0.196263,240.831748,4,0.000637,2
6130,0.256405,226584.711957,15,0.00617,8
13117,0.203244,105.93212,6,0.001356,5
16797,0.209677,8053.040253,4,0.000871,4
4739,0.211664,11692.478251,14,0.002362,8
1769,0.216406,227.88913,6,0.001714,5
12410,0.252679,18943.330253,6,0.006574,6
3273,0.203653,167.355167,3,0.000899,3
5523,0.225048,8537.20036,6,0.002321,5
8455,0.23628,42581.8487,23,0.005515,9
12627,0.197639,0,2,0.000544,2
10518,0.200561,3267.367576,3,0.00069,3
20103,0.19626,0,1,0.000421,1
18502,0.23711,28858.069195,13,0.004335,9
1521,0.216654,493.345472,8,0.002163,7
9364,0.224942,56323.154559,11,0.00276,6
13462,0.226281,50771.003792,9,0.002602,7
12846,0.236277,77357.704817,13,0.003786,9
15433,0.227806,95209.223412,23,0.004615,9
20795,0.222111,123764.917399,28,0.004877,9
21751,0.225699,183826.636362,11,0.002463,6
2857,0.231398,4586.404444,12,0.003692,9
20105,0.219873,304.785376,8,0.002117,7
3148,0.223175,25374.330034,12,0.002733,8
18693,0.238989,177602.921027,43,0.009768,9
1544,0.21829,24660.01705,17,0.003426,9
9559,0.211798,9175.308926,12,0.001988,7
17289,0.211598,1654.232131,13,0.002262,8
348,0.200082,7909.888443,3,0.000795,3
21951,0.230735,91405.754092,17,0.005064,9
8671,0.237395,16109.045058,19,0.004908,9
9921,0.215857,11324.733496,5,0.001226,2
22236,0.208971,31196.966755,5,0.000921,3
9880,0.215946,1451.12763,4,0.001282,4
16482,0.220717,124868.060312,20,0.003247,7
3213,0.220105,238695.3001,16,0.002541,6
18881,0.216594,135.303563,4,0.001376,4
19157,0.224047,267.934211,5,0.002005,4
21594,0.221409,15239.784491,4,0.001325,4
13238,0.231864,28394.860258,17,0.004303,9
4079,0.216366,945.075047,4,0.001292,4
16400,0.253979,787937.644063,36,0.008118,8
8501,0.224271,3196.593088,7,0.00203,7
11788,0.217624,21878.368605,7,0.001924,6
11001,0.216496,12377.999301,6,0.001646,5
4601,0.252733,321626.883752,19,0.005885,8
12556,0.21714,0,4,0.001551,4
11809,0.24801,548104.814636,47,0.011637,9
8968,0.237533,100610.033218,23,0.006063,9
13339,0.238314,53048.314167,12,0.004146,8
4604,0.233081,2103.5247,5,0.003175,5
5220,0.226454,49227.480998,9,0.002427,6
1728,0.224045,165.212243,4,0.001892,4
11667,0.216644,347.407978,7,0.001998,7
3930,0.231336,17446.478306,12,0.003473,9
8698,0.216462,329.234525,6,0.001752,5
3215,0.199091,34392.362892,5,0.000945,4
9417,0.217409,58935.819684,13,0.002965,9
15751,0.221566,24820.471353,6,0.001788,6
19367,0.230951,21424.928357,12,0.003247,7
7839,0.224753,58813.108123,11,0.002505,8
785,0.216034,373.081294,9,0.00207,6
21781,0.226561,38558.229217,14,0.003535,9
62,0.186556,0,2,0.00047,2
21172,0.2255,89833.604768,33,0.007403,11
3026,0.222662,76833.211033,37,0.006646,11
63,0.171138,0,2,0.000223,2
6511,0.185163,9433.393839,5,0.000606,3
21097,0.204032,26633.005164,6,0.000945,4
8677,0.22526,808.038707,26,0.014324,21
20924,0.258291,74199.809224,45,0.037822,27
9759,0.254866,79999.843777,112,0.054326,27
18289,0.24104,42524.48007,42,0.024839,27
4190,0.227818,3709.426574,20,0.01207,17
21055,0.230093,7435.533733,28,0.015449,19
20257,0.220038,13.973228,12,0.007243,12
6041,0.238486,4504.096892,53,0.02574,26
9850,0.231881,1640.726197,32,0.017583,23
12831,0.26504,331642.911965,122,0.063982,27
7108,0.253009,95527.773278,105,0.044797,27
6720,0.245295,31642.795575,93,0.038884,27
22230,0.246408,69952.059389,65,0.031228,27
326,0.244566,70346.558464,47,0.025769,27
20879,0.254191,192790.539902,48,0.027895,27
8837,0.242536,59424.984539,46,0.024836,27
21917,0.260695,136401.487885,87,0.05366,27
3094,0.243153,18755.268383,77,0.034074,27
15749,0.244648,111024.85937,34,0.018924,18
10439,0.256107,348297.950299,129,0.053831,27
16291,0.259337,176338.386949,107,0.057784,27
22052,0.246446,22714.597051,90,0.039042,27
17247,0.249528,113063.121615,104,0.04412,27
20029,0.220648,2433.485974,19,0.00718,15
19654,0.241488,9771.954941,68,0.033835,27
22166,0.242646,81643.753113,80,0.033696,27
65,0.255318,93051.141605,12,0.005443,8
19598,0.22982,3218.42121,6,0.003393,6
872,0.203391,0,1,0.000172,1
789,0.229311,44404.351231,23,0.005208,9
11230,0.269791,255661.289996,40,0.041591,17
8245,0.225992,82921.519649,13,0.002986,7
3047,0.240851,499304.337375,40,0.008271,9
13244,0.229067,87272.699915,21,0.005218,7
17566,0.241161,155000.697903,18,0.008542,9
17392,0.263848,2485317.027117,124,0.037851,20
9940,0.248796,174323.523786,29,0.009099,11
66,0.231778,59795.312787,10,0.002402,6
9858,0.258297,1092028.853575,38,0.023702,7
21572,0.261492,451717.358477,40,0.011495,14
15718,0.209121,37709.836331,12,0.001674,6
8458,0.204252,217.568084,4,0.000642,4
1679,0.19691,3748.708926,5,0.000742,5
2216,0.232461,300363.411896,45,0.007343,9
4846,0.243276,219106.37472,22,0.004606,7
9382,0.23712,272287.040673,26,0.004954,8
3987,0.212256,101635.937529,13,0.001693,6
12677,0.271316,1919682.096906,120,0.030175,15
67,0.190467,605.182058,6,0.001598,5
18992,0.223741,24446.251052,32,0.014321,20
16676,0.210597,1865.1488,16,0.005035,11
791,0.189537,224.24777,5,0.000775,5
18919,0.197245,209.232047,9,0.002165,7
10932,0.221701,16115.938276,26,0.012274,20
68,0.164748,697.651719,5,0.000563,4
366,0.164754,46289.510043,7,0.000774,4
20113,0.187476,98776.529975,5,0.000614,4
10922,0.161552,657.858324,5,0.00056,4
16502,0.184009,118413.480715,9,0.001002,4
19635,0.164749,23165.651719,6,0.000657,4
69,0.169098,4.032168,8,0.00129,6
526,0.192583,35304.056069,26,0.003657,9
20012,0.190915,30245.470564,24,0.003434,9
4186,0.176488,14655.138499,10,0.001515,6
12031,0.203477,367798.18679,44,0.005846,9
13610,0.169091,841.475971,8,0.001128,6
19031,0.189892,43585.419634,23,0.003301,9
959,0.192507,36177.445991,19,0.00276,9
21687,0.169091,6.749675,7,0.001037,6
70,0.206264,6332.797486,19,0.003451,16
14551,0.254739,537788.81514,38,0.02469,13
16034,0.207326,9364.385882,20,0.003567,16
20582,0.190164,0,15,0.002507,15
18911,0.195595,198.560943,18,0.00307,16
21366,0.195655,34254.629211,19,0.00317,16
3663,0.206264,6332.797486,19,0.003451,16
19504,0.191748,38.38796,16,0.002736,16
7029,0.225334,138335.913664,20,0.006596,16
4693,0.194473,131.441658,17,0.002846,16
20076,0.216302,57601.674764,27,0.004934,16
12830,0.195595,198.560943,18,0.00307,16
9282,0.206264,6332.797486,19,0.003451,16
9710,0.204505,151411.792168,37,0.006085,16
7595,0.195595,198.560943,18,0.00307,16
18475,0.195595,198.560943,18,0.00307,16
10152,0.194473,131.441658,17,0.002846,16
19854,0.221697,98559.800338,23,0.004736,16
924,0.211228,19545.541447,20,0.003739,16
71,0.175829,0,1,0.000306,1
4677,0.213338,142057.310804,52,0.011147,16
72,0.253135,621510.004429,20,0.027788,9
15319,0.203029,22894.978272,6,0.001019,4
17641,0.216083,9230.163969,8,0.001625,5
10372,0.245281,19848.627635,28,0.016044,18
6728,0.208763,108256.369894,25,0.003645,7
13015,0.203212,27.450564,4,0.000793,4
10701,0.24127,48004.607397,17,0.022549,10
16552,0.20616,9080.87842,5,0.001033,5
18016,0.228483,224615.352372,14,0.005893,8
11460,0.204162,109.337671,5,0.001109,5
11817,0.204802,72.157889,6,0.001076,5
73,0.195021,54532.18202,8,0.001377,5
239,0.189031,22649.616892,11,0.001643,5
580,0.235004,549521.125309,17,0.004878,7
20617,0.215334,256056.001476,40,0.009364,9
1621,0.180586,123.590046,5,0.000807,5
10904,0.191167,100965.547414,17,0.002202,5
19203,0.203481,9988.21819,13,0.003378,9
6050,0.190933,74307.492255,13,0.001845,5
74,0.21192,1349.617618,25,0.007059,18
20744,0.244162,36515.321027,42,0.037243,26
6337,0.244752,77199.045955,47,0.024115,18
2359,0.225163,6778.233119,22,0.0086,18
16299,0.210392,51.47223,23,0.006215,18
12007,0.21127,280.682137,24,0.006383,18
10436,0.235519,39237.062461,35,0.011962,18
12437,0.231236,151616.276079,65,0.015076,18
18827,0.213909,2758.095027,32,0.00804,18
19474,0.237112,35315.958082,38,0.013878,18
18440,0.209875,34.893468,19,0.005098,18
16721,0.262562,877762.231803,101,0.048861,19
17307,0.211149,245.601647,22,0.005975,18
17922,0.216273,6730.224233,36,0.008829,18
6348,0.210532,106.172065,26,0.006813,18
15213,0.211308,11976.579074,15,0.004514,13
9039,0.210467,144.832591,26,0.006724,18
6844,0.210626,552.793657,32,0.007351,18
15502,0.224239,4588.228415,20,0.008563,17
6920,0.226596,4866.648795,19,0.007933,18
4630,0.218938,5751.000771,33,0.008653,18
8452,0.215053,1402.099441,30,0.007936,18
3731,0.234426,52186.031048,57,0.014688,18
3487,0.233762,13795.194606,28,0.01206,18
1327,0.210449,42.81337,22,0.006077,18
8523,0.238885,55618.693825,36,0.020244,18
75,0.2347,0.13968,7,0.029942,7
14659,0.250627,7959.075196,107,0.245859,44
19027,0.255527,9055.798782,50,0.131703,30
8014,0.242381,560.871637,26,0.085856,22
11244,0.25326,16272.233703,99,0.244571,44
14854,0.182623,44956.918408,4,0.000425,2
17877,0.154424,0,2,0.000204,2
2725,0.223401,147562.399061,8,0.00152,5
2648,0.154424,0,2,0.000204,2
4903,0.182815,129.920101,3,0.000365,2
77,0.252327,36983.466903,29,0.032277,21
9603,0.264,996073.883887,148,0.074815,31
16960,0.281021,1345629.394263,237,0.180237,34
8482,0.297469,4936594.361983,222,0.311283,41
9197,0.21169,653.661609,8,0.003522,7
22229,0.240236,13279.246853,31,0.028957,22
20555,0.23982,4760.150643,24,0.02199,21
6552,0.271913,251068.024496,162,0.131205,34
21512,0.252876,122453.055208,66,0.049516,28
8874,0.257645,24201.981872,92,0.085798,34
20888,0.258279,286524.486663,112,0.075339,34
10241,0.282664,1545542.423875,212,0.163356,34
13294,0.283238,3449516.174433,330,0.188414,34
9176,0.281877,992368.629264,191,0.157315,34
21120,0.286927,6551123.294068,417,0.225709,34
12151,0.219529,1144.949722,5,0.001682,5
12911,0.248892,4480.117051,43,0.045579,32
3469,0.263535,200033.104003,70,0.06634,34
10783,0.273979,766350.931104,201,0.138853,34
1597,0.216834,207.251946,7,0.0042,7
2474,0.274649,249284.736303,83,0.082175,34
2270,0.233248,46599.400988,14,0.009212,9
16618,0.286693,2200829.422598,114,0.080971,32
19000,0.267558,514008.503591,131,0.093598,34
