Id,closnesscentrality,betweenesscentrality,eigencentrality,Degree
28805,0.201095,68983.380537,0.028837,12
39784,0.194173,33740.082613,0.018283,7
61,0.148269,3155.749868,0.001847,2
32836,0.17161,135860.321249,0.012489,11
32704,0.155052,18091.811664,0.002023,3
62,0.204895,177234.223531,0.041596,16
12209,0.20738,174385.940469,0.035336,15
36543,0.211219,70108.429449,0.05504,12
1189,0.196465,62804.313096,0.020779,10
25107,0.20012,16052.518051,0.023535,6
4457,0.1749,3815.912813,0.004961,3
4991,0.19961,91740.248275,0.026728,10
19534,0.205815,58196.3366,0.043123,13
13993,0.197662,103823.252556,0.026906,13
26284,0.172038,1178.989253,0.00353,2
17518,0.217256,549795.632292,0.053513,15
29137,0.198463,122788.254245,0.019286,11
3988,0.210342,62892.173798,0.047129,12
13441,0.192377,71835.842496,0.022359,12
21556,0.222895,368982.832951,0.127824,24
42048,0.212563,256017.082193,0.07057,23
17019,0.222031,600054.288029,0.138689,34
63,0.184293,36219.909197,0.011953,7
31035,0.204212,164271.694387,0.035567,15
43411,0.161193,1837.404208,0.003996,4
39887,0.197705,118751.131922,0.032727,14
37865,0.191949,124146.25461,0.019507,12
44502,0.186525,46398.574578,0.012558,8
43987,0.204431,115026.804357,0.037058,14
64,0.176438,15902.358239,0.004399,3
2070,0.163434,1099.257535,0.002024,2
24548,0.187398,103101.926568,0.013046,8
43083,0.20898,393630.87405,0.042217,17
65,0.199611,217983.092811,0.037645,19
24962,0.166397,0,0.002583,1
2793,0.192842,38617.554662,0.01581,6
42545,0.19617,80598.244265,0.038434,15
39467,0.188812,34238.354621,0.01558,7
1917,0.191577,18908.593886,0.018809,6
18512,0.166397,0,0.002583,1
579,0.193983,46382.111366,0.016108,8
4875,0.174734,10740.292302,0.006806,4
17971,0.207155,212196.643742,0.077072,27
9295,0.207125,124396.447091,0.037581,12
7660,0.209452,340509.174425,0.048559,17
19502,0.198696,90522.157085,0.037903,14
18294,0.205322,363820.791651,0.039871,17
26582,0.190266,83192.738866,0.016223,11
6851,0.209139,228428.693056,0.044274,16
29742,0.190694,27359.23104,0.014465,7
46678,0.204646,75992.9159,0.037294,12
33311,0.208304,214945.955273,0.049017,18
35294,0.204407,232261.26047,0.044088,20
66,0.212526,163385.891708,0.044332,14
37993,0.222457,300644.4549,0.105169,21
34824,0.213219,174196.403671,0.05045,15
38845,0.20811,179134.387716,0.049635,19
23528,0.203282,34009.763463,0.029729,10
23810,0.209391,125393.443397,0.036588,10
2514,0.224192,500165.893944,0.091967,26
21453,0.199719,87622.294114,0.02865,11
40367,0.211211,192788.711272,0.050905,18
45816,0.220061,268809.231227,0.070545,15
45112,0.20106,77585.266355,0.021797,8
15767,0.211868,79603.500361,0.051691,11
22842,0.229889,1293102.257626,0.142497,46
42505,0.215826,361151.387651,0.055773,18
19411,0.182845,13987.157244,0.006386,5
67,0.212426,86761.035903,0.04677,9
2684,0.230721,1211594.636284,0.166162,41
19826,0.217419,178154.318378,0.055018,15
39421,0.216433,336329.415491,0.049298,17
45862,0.202215,89480.099063,0.036016,11
47467,0.214853,301172.196676,0.058838,19
34150,0.223119,354976.23169,0.096462,24
36164,0.22865,1327036.841899,0.218085,53
3973,0.225502,785953.233169,0.137528,34
68,0.213378,547661.824279,0.053536,24
6839,0.224432,413820.901085,0.107412,21
41720,0.215456,477811.650448,0.063092,23
24094,0.17934,2942.627281,0.004406,2
46274,0.19606,153562.039694,0.023588,11
8979,0.185372,27644.15722,0.007623,4
33114,0.193927,33035.594865,0.018398,6
31904,0.21423,196624.04099,0.048807,13
16493,0.188301,11063.072203,0.014519,6
18278,0.209168,213516.755191,0.049847,20
16015,0.190131,3448.798932,0.00726,2
24508,0.216539,880326.859382,0.075651,30
23953,0.218476,1582675.014178,0.079299,35
38627,0.180573,1862.552879,0.004656,2
8424,0.184827,7452.338552,0.007736,3
17396,0.200878,74031.493801,0.029814,11
47046,0.211675,474158.719362,0.044976,19
7684,0.1902,16851.097498,0.018847,6
5656,0.20345,203013.148181,0.023644,10
34112,0.215101,372498.557898,0.057204,16
8439,0.198664,215078.311431,0.023679,14
8516,0.218186,270046.703856,0.072474,17
34442,0.185549,1387.978118,0.005909,2
21137,0.202306,187514.943213,0.022868,11
5551,0.207134,265714.075971,0.037155,18
69,0.209147,304047.693516,0.039735,14
35953,0.196855,149389.809989,0.0333,15
16601,0.243446,3341398.07423,0.210556,55
12145,0.216464,409649.249088,0.074756,24
24743,0.181229,116150.594762,0.007969,8
16735,0.209733,288481.405546,0.064644,23
8096,0.173323,28027.960484,0.002966,2
13738,0.211665,240705.872891,0.074336,26
42537,0.19616,24998.677393,0.032176,8
24891,0.205574,187997.512596,0.055597,19
31722,0.194849,10194.913375,0.01659,5
33285,0.186292,13242.347511,0.0121,6
25068,0.20104,130754.302199,0.043892,17
4078,0.20377,66845.305664,0.026647,9
22988,0.193946,19081.120565,0.017974,8
70,0.19146,87369.226175,0.01881,8
36534,0.17772,6486.230615,0.007225,4
8067,0.218589,1434245.003621,0.062092,34
17192,0.176947,13992.448281,0.012151,6
9791,0.211616,595241.069384,0.094436,35
4506,0.181593,4789.440019,0.012409,5
20119,0.207179,195353.33009,0.076707,18
166,0.188425,246395.63437,0.021978,17
32987,0.17654,7831.915047,0.005935,4
71,0.193121,118204.720964,0.014576,10
11893,0.198581,101518.606837,0.016974,8
10870,0.208288,751714.819828,0.036234,20
28727,0.194401,116361.174779,0.015197,7
20317,0.217729,405848.451608,0.08012,18
1409,0.17269,8348.003437,0.003969,4
39876,0.20165,166310.052196,0.025753,11
3354,0.18336,12041.447005,0.007845,5
37404,0.171872,795.176219,0.002774,2
24301,0.173716,5174.715012,0.004261,3
36555,0.173758,12540.719105,0.005874,6
72,0.195501,424924.150306,0.022851,18
13022,0.191287,193344.496253,0.015956,10
35974,0.18174,48029.122642,0.009011,7
3418,0.181993,127877.251824,0.010389,9
14671,0.167914,21941.673962,0.005337,4
7659,0.177976,67632.286251,0.008365,8
23831,0.19459,148369.89444,0.022759,11
19868,0.196993,393112.282293,0.021769,13
44461,0.191377,128669.307074,0.013862,9
47015,0.164058,11269.090977,0.002535,2
24259,0.175643,15153.311072,0.005559,4
18556,0.192509,136014.325697,0.018622,11
29782,0.183259,32223.068068,0.006826,5
31390,0.183598,86786.575087,0.009484,8
19815,0.195412,177863.898427,0.033732,16
27186,0.202805,372182.17957,0.036261,19
37704,0.193665,133157.043538,0.016775,9
35706,0.186048,113053.529655,0.010101,8
17932,0.185159,10674.258166,0.006765,2
73,0.19027,13956.933529,0.01459,6
27768,0.216584,237832.293485,0.073112,20
10466,0.188285,67894.339545,0.01442,10
19306,0.222377,1329611.067667,0.091828,37
7882,0.191502,30431.705229,0.021667,11
46236,0.181997,8846.653981,0.013552,8
42480,0.189885,36781.222604,0.015015,7
74,0.175683,114901.982,0.00498,5
9232,0.149432,0,0.001222,2
9223,0.160017,4678.609661,0.003054,2
27782,0.205118,244748.412862,0.030688,12
24911,0.149432,0,0.001222,2
22648,0.19118,162070.839655,0.016765,10
76,0.182143,6841.304244,0.005869,3
42422,0.176194,11278.298733,0.005409,5
17200,0.19701,32155.098449,0.01425,7
46780,0.188496,35437.259357,0.033656,10
28811,0.205171,169412.762722,0.090926,26
12374,0.168634,25958.444148,0.005137,5
1929,0.202782,113686.722167,0.060149,16
351,0.202113,46726.119088,0.025165,8
9187,0.201801,45377.691806,0.077151,18
10995,0.203286,166120.353706,0.090701,26
13242,0.188527,19535.644798,0.02699,8
12120,0.20248,210753.315509,0.083414,26
14038,0.210035,236685.400888,0.106902,31
38431,0.197705,45097.174218,0.03206,11
77,0.170788,66751.005281,0.004451,5
7572,0.160976,2726.364957,0.002176,2
2081,0.152973,29437.361149,0.002665,4
47199,0.201862,252472.384648,0.031066,11
39558,0.163148,7523.46142,0.002584,2
11553,0.205108,149643.963341,0.051172,19
42678,0.227953,470199.289048,0.103529,23
32438,0.204886,144105.016403,0.029168,15
41163,0.21576,257893.230914,0.069911,22
27965,0.206895,180259.707304,0.038714,13
33156,0.207475,159711.743841,0.030384,11
45715,0.221434,809032.381298,0.127594,39
1476,0.20985,215542.543504,0.045399,18
44483,0.191549,17998.977079,0.010869,5
16444,0.212128,72846.023852,0.040554,9
25287,0.228739,845700.199542,0.115949,34
792,0.21678,421322.757749,0.055079,17
40540,0.221169,951805.622537,0.079184,33
19954,0.224335,864722.876136,0.104862,32
37631,0.188736,50229.224248,0.011332,7
79,0.206245,100311.360374,0.027235,9
33636,0.192581,198581.60537,0.019831,15
36220,0.199785,84518.399511,0.017366,7
41751,0.19123,4388.646649,0.009308,3
45192,0.200559,70639.072596,0.030612,10
24230,0.220463,622785.651438,0.070941,26
14729,0.212511,270068.371363,0.056643,19
23798,0.185994,4235.383072,0.007663,3
33546,0.245166,3169881.893432,0.251872,59
80,0.18772,346500.864101,0.023605,18
21050,0.163149,2667.912769,0.004246,3
12616,0.164041,2893.219812,0.003245,2
31013,0.185285,141093.973332,0.016341,11
45777,0.173699,60495.824888,0.00898,4
21214,0.193013,133129.24243,0.016674,9
19591,0.167661,22004.463358,0.005222,4
34177,0.179951,30368.583692,0.012905,8
11081,0.160633,4066.836404,0.002627,2
26410,0.197508,266135.502348,0.030517,14
28289,0.187657,186330.129991,0.029252,18
39915,0.193998,121973.359673,0.02123,10
8050,0.169958,78168.025728,0.006279,6
38854,0.179498,56151.652598,0.010991,9
43303,0.175126,12656.832231,0.007957,5
22343,0.196635,310365.205394,0.028846,18
21868,0.180361,97718.481591,0.011168,10
18767,0.199051,168037.205381,0.049033,19
10580,0.171227,33532.715789,0.005051,5
81,0.181887,32608.323455,0.006544,4
20575,0.169503,13463.739526,0.002494,3
26377,0.182063,106168.534045,0.008912,8
38576,0.200265,297675.728963,0.020418,12
36231,0.211853,358584.606098,0.056398,20
82,0.181249,11590.145542,0.009608,7
16665,0.194052,48225.775148,0.014085,6
17551,0.174638,10610.026764,0.007002,6
8712,0.18367,10198.291677,0.01391,8
35818,0.200096,44140.728845,0.025401,9
359,0.192047,52337.847778,0.012528,6
23675,0.19598,162315.046338,0.022846,13
42752,0.200016,123856.594886,0.025965,13
83,0.184618,65100.18465,0.008606,3
2649,0.223309,1738423.314487,0.115881,48
28719,0.191587,26531.143353,0.01676,8
7149,0.159555,33029.132739,0.00257,4
84,0.206478,225677.560118,0.069268,21
23237,0.201849,229991.576066,0.054605,22
20185,0.199049,32582.176356,0.04266,12
24742,0.193783,47009.180795,0.022833,8
43761,0.186334,2002.400298,0.015695,4
25024,0.239043,1289157.442253,0.213836,34
20702,0.191227,1393.906597,0.028338,5
35266,0.198155,14230.243244,0.048254,10
182,0.216952,329508.286209,0.073114,21
27761,0.180384,32414.529986,0.010835,6
30515,0.202576,55895.650737,0.067417,13
25397,0.212506,166481.632129,0.143762,29
43624,0.198876,106128.437539,0.049667,17
40029,0.198373,77647.444115,0.043439,15
31950,0.216345,334311.708748,0.160225,33
18728,0.171169,24283.449917,0.004254,2
26374,0.207961,89477.195571,0.097127,21
36711,0.20123,66067.917712,0.051559,13
41959,0.196455,3973.042997,0.034458,6
4137,0.209293,102918.712336,0.078821,19
28235,0.208681,239892.951554,0.055813,17
36670,0.181725,7551.229377,0.013037,5
85,0.241103,2754050.051663,0.218851,63
454,0.225214,652464.607827,0.104277,26
10239,0.21503,183374.238254,0.045997,11
29882,0.201038,191314.429629,0.019548,9
32395,0.218236,219369.835469,0.084459,16
22075,0.219188,80069.064015,0.074784,14
26616,0.213423,423562.666835,0.047912,18
43754,0.21433,234893.348153,0.053033,16
20209,0.20339,54894.210864,0.022685,5
45615,0.210201,93283.719178,0.035623,9
30853,0.221396,206614.414229,0.067051,12
44317,0.213763,119961.825803,0.0409,8
37130,0.204448,41032.650001,0.024102,6
29361,0.21038,47277.487587,0.03251,8
25506,0.221375,193616.626634,0.082324,12
16954,0.212898,76749.581851,0.050198,11
6811,0.217023,569750.744149,0.068963,23
9016,0.219139,214365.50022,0.089136,18
1870,0.222588,455900.115928,0.067603,20
28562,0.215548,251433.332027,0.056016,18
13171,0.22021,296513.161248,0.08334,17
30193,0.239251,1778719.718821,0.184898,45
45069,0.219511,199123.246841,0.063741,14
35845,0.210479,92181.063892,0.04704,12
4975,0.229008,645731.132232,0.092745,15
8197,0.218369,184047.264383,0.058771,10
15016,0.216591,256772.857234,0.098029,23
15728,0.208015,98307.83873,0.03368,8
42318,0.210116,212842.886284,0.052298,19
44277,0.225512,527372.292022,0.114776,31
662,0.206632,182148.724458,0.036736,14
8287,0.224528,570282.732832,0.086097,21
32473,0.232654,1602301.675898,0.146249,38
8309,0.214933,96819.343693,0.044008,11
39961,0.216182,280343.743867,0.059035,16
28136,0.209853,210771.943221,0.069636,20
12788,0.22108,175849.332614,0.070729,13
33504,0.204213,77789.1486,0.02657,7
23932,0.208837,80648.593898,0.039773,13
34174,0.212503,125413.03136,0.085261,14
45255,0.211578,38389.982236,0.036384,6
21131,0.194518,28467.084233,0.011826,2
22302,0.231413,526086.633746,0.126972,20
26414,0.201037,9272.279159,0.018309,3
665,0.224122,475241.667985,0.097609,23
12009,0.219583,251412.849017,0.058825,14
10063,0.207741,67657.570535,0.03314,7
18680,0.211936,260036.541339,0.044887,11
898,0.217986,612910.295625,0.072312,27
9506,0.220524,228548.55376,0.078893,14
43472,0.222525,414634.604279,0.068973,18
41243,0.218007,144862.381162,0.102168,17
12347,0.221356,781850.943736,0.07072,24
42181,0.227715,507730.861993,0.115803,30
35001,0.210513,119498.15308,0.0374,9
818,0.205805,18261.593752,0.025665,4
6261,0.222277,425921.148434,0.092913,25
25044,0.218238,445910.008599,0.06933,23
15175,0.218858,113665.228891,0.055131,8
29515,0.222232,445476.276035,0.078056,20
40688,0.225686,481401.734096,0.087927,21
13067,0.22539,273143.224882,0.089584,16
18785,0.209223,124740.206027,0.039572,11
24130,0.211369,85382.684683,0.044729,10
86,0.138458,0,0.000593,1
32088,0.160709,57019.573783,0.002888,3
87,0.172589,20833.673986,0.005829,4
17382,0.18663,94387.788887,0.025124,15
33682,0.162073,5464.205678,0.004106,4
19287,0.203427,256184.6749,0.033129,14
36541,0.173058,123577.481836,0.008831,8
88,0.194832,54724.496821,0.027921,11
4757,0.186795,11063.60043,0.023374,10
34243,0.1768,2858.516506,0.006979,4
32001,0.215293,492151.917607,0.074443,26
32719,0.207656,182197.682926,0.042669,16
33905,0.201453,126473.872667,0.038294,14
45388,0.198884,39502.651104,0.047171,14
1058,0.207646,197060.947939,0.049063,19
40763,0.202402,175989.440562,0.031473,14
45018,0.200995,54820.12274,0.028343,10
89,0.212893,293698.123227,0.07765,21
47306,0.211706,83868.647688,0.041037,10
35371,0.199529,8980.255457,0.042237,10
40148,0.220659,612990.842072,0.09428,33
15181,0.206075,53154.33422,0.051911,15
25766,0.210631,233301.18646,0.082036,20
45960,0.217492,143998.792766,0.087041,17
17242,0.22332,659596.672959,0.101135,28
40388,0.22358,640468.861823,0.19095,50
41019,0.212555,244068.431167,0.10698,29
1250,0.214214,209646.545513,0.09656,24
17549,0.201736,68695.347172,0.029027,11
2139,0.211333,268916.209218,0.043354,12
1701,0.226932,816872.424644,0.127057,39
29236,0.209938,112888.082528,0.039737,12
36496,0.181928,62174.51414,0.011369,7
450,0.195379,32385.782922,0.015502,8
36065,0.198721,127745.612717,0.039014,15
41090,0.214224,235323.366344,0.056768,19
28994,0.200587,17629.347759,0.057156,13
43964,0.203927,46326.47064,0.064171,16
31190,0.204299,365994.133027,0.048367,20
90,0.204444,50556.705239,0.054661,12
39522,0.192208,22484.635967,0.023587,10
14941,0.201466,39152.410511,0.045561,12
37958,0.187137,82078.903106,0.016698,8
39188,0.207237,97828.122774,0.074531,19
16800,0.198396,6850.561014,0.03151,9
13620,0.218127,219972.096942,0.132082,28
2660,0.211455,111366.438049,0.070677,16
46625,0.223061,689202.721882,0.106128,33
27680,0.214822,214344.921067,0.10418,25
91,0.172402,19942.226669,0.003282,3
40853,0.17259,12924.856857,0.004548,3
27258,0.204061,271955.913117,0.023913,11
28589,0.174896,206990.065601,0.006388,8
92,0.161252,3019.206935,0.002093,2
3366,0.17071,63758.509854,0.004843,5
36011,0.189031,66292.91257,0.018018,7
93,0.209491,234204.273682,0.083173,24
12850,0.216263,448208.960162,0.082766,23
35390,0.205573,43026.904443,0.036305,8
40509,0.188825,7356.034335,0.020527,6
13923,0.207103,214058.979812,0.062911,16
8202,0.195106,58229.053149,0.034245,14
31120,0.184113,11372.369328,0.010736,5
7140,0.203523,104804.985023,0.051259,15
46210,0.209608,183061.790634,0.073305,17
47095,0.213786,410864.692482,0.12948,33
27433,0.218845,413141.693794,0.113822,27
13729,0.195723,37653.444216,0.019279,6
31129,0.182254,22008.01378,0.010829,5
5088,0.19011,33206.200784,0.024472,10
44527,0.214802,331827.888445,0.0982,25
25209,0.224009,1638663.112817,0.182926,56
40549,0.216355,149989.252872,0.071558,15
586,0.201881,56143.324108,0.075762,18
22917,0.217533,334670.694422,0.079213,19
42720,0.205029,89732.668723,0.037972,11
8487,0.202617,55583.362349,0.044521,10
27306,0.195417,26126.146463,0.031172,9
37083,0.205826,145153.174534,0.12108,25
94,0.210026,83291.234188,0.054542,13
35469,0.21898,238350.239033,0.109223,20
10907,0.240052,2025913.586687,0.274039,58
4859,0.194695,19492.48306,0.026632,7
14319,0.205369,201061.053622,0.054844,19
7049,0.185733,1495.114451,0.011195,4
16996,0.196101,62448.333411,0.03524,12
23730,0.220897,957854.489579,0.124678,36
35632,0.207457,105793.199275,0.046187,15
43666,0.220015,300328.268638,0.094161,23
34221,0.205791,55722.16696,0.0468,12
26412,0.191325,17874.667584,0.017105,8
7482,0.221876,498233.309937,0.134374,35
45057,0.218795,235533.905599,0.071159,19
95,0.204939,50883.174993,0.052176,14
28536,0.19687,11595.251548,0.027728,8
45931,0.200504,44220.813244,0.055036,17
30547,0.203626,70452.884129,0.038659,10
12950,0.207827,155453.543078,0.057879,18
19622,0.180516,4466.700379,0.010913,4
3525,0.237996,2671574.860578,0.230907,59
32122,0.187994,14449.79432,0.012588,4
12366,0.184675,927.974897,0.014226,5
35654,0.231613,1794290.85794,0.168903,46
1328,0.216527,222312.81269,0.081315,20
39311,0.209775,355632.691356,0.087617,31
47114,0.199058,17753.012736,0.022168,6
33641,0.205025,218799.435607,0.04699,16
41684,0.215139,363287.31215,0.097486,28
96,0.16336,6559.729119,0.004151,4
42632,0.189548,91221.890248,0.020737,12
29308,0.15784,7625.107227,0.003665,5
9977,0.174251,23191.335539,0.011666,8
40217,0.169221,18761.730876,0.004299,4
97,0.192683,91545.803643,0.020784,11
16553,0.206393,304034.51605,0.050382,19
23080,0.192816,73957.243368,0.014005,7
6867,0.19132,62184.393966,0.014919,8
31685,0.201921,144780.89504,0.042251,17
18953,0.187441,100582.358145,0.009872,7
394,0.197606,116209.198199,0.025245,13
13250,0.200525,112557.043408,0.034331,16
12956,0.201965,294304.03525,0.043599,19
40009,0.187331,17105.501729,0.012787,6
38354,0.193666,79852.760683,0.020597,7
20865,0.197199,205030.704792,0.024583,12
98,0.21684,181855.329278,0.057398,14
24723,0.234005,1340285.863511,0.180303,38
5444,0.237237,1159092.676426,0.176354,35
11712,0.20034,8868.868327,0.023167,5
22345,0.206033,55497.95273,0.030992,10
43911,0.233029,1319164.367071,0.157788,39
10234,0.209928,180450.146992,0.04736,15
23287,0.194216,30881.436201,0.014014,6
29899,0.221803,866838.972215,0.101105,30
25086,0.203417,87319.155703,0.032526,12
4456,0.199927,130592.228979,0.032275,15
41893,0.229428,1004191.536609,0.13297,32
40084,0.223653,210770.438073,0.102579,19
18655,0.202976,88211.035197,0.025849,9
39427,0.206445,167966.246738,0.030278,13
99,0.215168,131127.610566,0.054036,14
7491,0.21807,219199.859809,0.065574,16
29076,0.210034,158512.11071,0.046882,9
25151,0.211876,174974.457942,0.057028,14
16521,0.207171,57508.057277,0.054867,12
34397,0.204959,44638.790425,0.044356,13
13459,0.2184,218481.765824,0.05715,15
38387,0.205239,115549.543213,0.033473,13
33319,0.241333,2717450.817115,0.296381,68
