Id,closnesscentrality,betweenesscentrality,Degree,eigencentrality,shellIndex
5009,0.416672,1946.479056,41,0.053517,31
865,0.468786,41188.814462,184,0.179748,40
3877,0.372236,620.937931,6,0.014332,5
2181,0.439965,3977.389413,51,0.094483,37
779,0.363233,173.899869,9,0.012848,9
1748,0.441567,17584.85156,94,0.083141,37
35,0.404322,377.218189,15,0.037078,15
1538,0.399488,3336.342126,28,0.031858,20
3292,0.332032,326.23661,27,0.010139,19
3941,0.439581,1242.235505,32,0.076572,28
4346,0.376647,3098.832788,67,0.035634,31
36,0.395363,124.243801,10,0.024013,10
4685,0.374986,1316.422193,35,0.024693,25
441,0.403227,3695.762025,26,0.038149,22
5430,0.398903,504.617472,19,0.037216,17
5893,0.436301,20882.066341,139,0.097114,38
37,0.319274,30.323538,3,0.002273,3
2098,0.331377,238.672548,15,0.004805,12
1233,0.431812,32922.901738,183,0.106073,40
38,0.473463,96751.124527,462,0.328004,40
4440,0.416858,10601.35182,89,0.071505,37
4063,0.393557,68.344449,19,0.033919,19
4505,0.442492,6274.865209,58,0.095277,40
5272,0.410122,9883.442428,40,0.049114,30
5274,0.429433,18200.261809,48,0.063937,34
394,0.429349,662.299334,34,0.067706,30
3277,0.382097,1262.294739,27,0.025413,23
805,0.41409,10372.36669,68,0.063276,35
2871,0.412005,4466.328935,47,0.047646,29
401,0.42775,1904.802569,38,0.084849,33
5281,0.448248,2650.092292,67,0.114697,40
2455,0.406128,3533.871973,20,0.039718,18
406,0.415984,715.250442,38,0.0613,33
4825,0.385109,524.587979,31,0.035241,28
193,0.357971,1405.778784,33,0.017287,23
3287,0.399609,266.369982,11,0.029841,10
2466,0.416858,786.38124,31,0.055491,28
820,0.42131,11284.101488,66,0.058121,32
5691,0.447054,3594.213717,60,0.100692,38
1245,0.398152,1707.06637,49,0.048073,32
2638,0.368217,21.722486,12,0.019237,12
5859,0.364629,199.608168,11,0.014256,11
2297,0.418483,51.012886,22,0.062277,22
2062,0.378869,33.295986,13,0.022084,13
2898,0.447268,68553.622358,369,0.215511,40
4097,0.439316,5413.844715,78,0.086639,37
4845,0.394934,0.632713,6,0.024915,6
6128,0.374578,273.303109,18,0.019599,17
4972,0.413149,252.95312,17,0.048228,16
3308,0.399488,361.868287,26,0.039832,23
2071,0.437087,366.923816,37,0.092297,34
6136,0.419717,1392.943538,40,0.070501,33
1252,0.414325,4018.214432,48,0.061852,36
5315,0.399634,8739.425116,57,0.056039,30
3722,0.453243,6761.326208,67,0.124841,40
4483,0.434765,3264.406347,77,0.116644,40
128,0.390552,200.659303,11,0.021324,11
1690,0.429377,6731.485436,55,0.069863,34
846,0.452679,9402.009946,74,0.098894,37
41,0.452835,7946.371585,81,0.105041,39
4488,0.457167,10226.72865,106,0.144182,40
4114,0.443241,4453.951789,86,0.109237,40
2769,0.400685,604.899923,27,0.030525,25
5613,0.424533,2717.355056,49,0.072805,35
5728,0.408433,933.51174,27,0.044612,25
2503,0.370844,2222.589092,60,0.033259,33
5326,0.406304,4730.837712,32,0.042547,22
351,0.445624,3722.712156,68,0.12299,40
53,0.426496,579.403067,25,0.066738,24
5236,0.421147,671.182284,25,0.044656,23
1282,0.436243,5307.634925,85,0.097805,38
2097,0.353659,257.095699,14,0.010838,12
2512,0.424148,1231.25587,43,0.079544,37
4126,0.346657,525.291355,15,0.007799,12
4977,0.442971,1158.442621,60,0.119229,40
6106,0.392566,732.801632,22,0.024493,20
1244,0.407189,2021.519712,28,0.042035,25
460,0.41851,2139.354815,37,0.066294,32
5342,0.439581,2959.504686,35,0.072842,30
5343,0.446049,20952.763342,187,0.15574,40
1695,0.396728,576.109499,28,0.042657,26
5353,0.434996,8069.409824,52,0.086551,35
4331,0.44834,11025.941098,86,0.106959,38
5351,0.442881,629.249998,45,0.10352,38
2114,0.414614,566.888217,32,0.05368,28
1303,0.437905,1963.465291,45,0.092131,37
2116,0.462822,20410.784368,133,0.165157,40
2952,0.440646,10945.352195,78,0.108003,40
4905,0.444928,16443.548629,74,0.106489,38
1699,0.428899,13013.71372,137,0.117483,40
6224,0.448831,2539.311116,50,0.105398,40
2011,0.355213,619.441156,11,0.013112,10
5478,0.397523,3591.111732,27,0.034993,22
4146,0.388444,3893.893287,59,0.034511,32
2538,0.390389,9018.408946,42,0.038149,25
3990,0.439463,2658.029109,48,0.09231,35
2124,0.472268,35589.55742,197,0.222338,40
5758,0.39522,2020.481524,14,0.028781,13
262,0.411203,366.199014,35,0.061592,32
2321,0.337909,10.340645,5,0.005593,5
486,0.42949,1442.179331,32,0.059933,26
1372,0.422888,83.041336,26,0.073722,26
1325,0.41341,1411.416596,36,0.044663,28
896,0.433872,494.441358,34,0.083314,32
6185,0.341932,150.367409,10,0.007152,9
898,0.422452,8395.415597,82,0.060989,35
5137,0.425886,2491.04762,56,0.066521,37
3781,0.427862,649.901334,31,0.066027,28
5489,0.431784,2976.5627,39,0.068486,31
4928,0.407467,190.309728,18,0.037764,18
4930,0.390459,1024.883065,19,0.034822,17
6215,0.401127,177.854789,15,0.029149,15
4689,0.411902,2161.986838,42,0.049835,30
4546,0.417256,661.852937,22,0.054628,21
5417,0.376863,974.540087,23,0.025464,20
5381,0.407113,650.196456,46,0.064642,35
3617,0.399268,106.605144,27,0.045439,26
2330,0.391674,220.572429,31,0.035922,28
1725,0.398806,243.150686,17,0.034513,16
4945,0.434131,1582.300099,49,0.087047,37
731,0.400734,581.410629,23,0.035738,22
6229,0.407873,4125.434711,51,0.061272,35
1341,0.435981,5606.058259,69,0.078365,36
1342,0.419582,15740.11802,82,0.052784,34
1343,0.412446,2686.794933,68,0.06255,36
2583,0.431045,16087.8372,65,0.082677,37
2866,0.447818,5284.459164,74,0.125278,40
4185,0.377929,2965.466186,8,0.01673,7
4187,0.444535,14795.766714,153,0.127286,40
3262,0.4337,9118.795127,70,0.075165,38
6244,0.428254,354.664357,27,0.066322,26
1746,0.422125,10043.199348,83,0.087437,38
3895,0.432325,2605.006429,57,0.086998,36
1360,0.420687,2786.475948,56,0.065335,36
5690,0.41061,356.150873,22,0.048954,21
4202,0.442612,25600.02241,134,0.130082,40
2507,0.455672,29323.993717,108,0.120616,39
2179,0.449973,19437.137397,125,0.145676,40
5821,0.412395,434.743995,42,0.059917,32
535,0.403525,1109.074587,45,0.04717,32
2123,0.433441,412.416296,38,0.083305,35
3010,0.449787,14069.107861,133,0.129119,40
1756,0.418965,4800.693801,67,0.06818,36
6258,0.364101,371.42607,18,0.015862,16
4981,0.411307,3066.699345,49,0.050289,31
2605,0.366773,2240.830277,22,0.017123,14
3097,0.336918,127.23301,7,0.00561,6
1761,0.398588,936.916735,36,0.043454,29
5322,0.346528,7268.677276,17,0.008223,15
94,0.413436,77.609056,19,0.044759,19
5832,0.425554,10722.485595,70,0.073018,36
5823,0.422943,2163.828437,46,0.066645,37
2480,0.380233,264.193055,29,0.028208,26
1769,0.434679,2163.313408,42,0.089932,34
2680,0.424946,3531.398917,45,0.060045,31
2333,0.381474,125.535972,13,0.019646,13
5454,0.413175,487.731633,29,0.051578,26
3710,0.40729,177.935643,26,0.046037,25
5422,0.427025,1521.121786,45,0.071633,35
2271,0.422424,2801.262462,45,0.058917,33
3433,0.445018,3754.387452,77,0.127685,40
5424,0.402929,6949.003983,18,0.032822,17
2619,0.423462,3166.493988,59,0.080069,37
2202,0.432268,2923.98238,51,0.066578,35
2331,0.353793,108.950844,13,0.01242,13
5008,0.384588,3961.493998,53,0.031985,30
4221,0.438492,3800.007701,53,0.09638,40
1019,0.425361,1542.1645,36,0.067212,31
1394,0.418403,388.271356,26,0.064023,24
2683,0.427583,1327.691057,43,0.084473,35
5927,0.398031,730.361544,31,0.038852,28
258,0.405023,561.280438,19,0.033249,18
979,0.375265,672.69248,37,0.030798,29
3853,0.417496,1410.080727,29,0.055159,27
4234,0.426914,1465.98618,53,0.086574,37
1910,0.434131,13940.606905,86,0.093604,40
870,0.426691,390.166551,31,0.064124,26
5446,0.432725,383.872267,37,0.084468,34
4609,0.429208,1404.192946,34,0.063828,27
2233,0.405298,134.860229,23,0.045367,23
1405,0.455798,26755.868632,139,0.119383,38
2686,0.438169,8516.314928,71,0.071993,35
2915,0.452397,30248.601308,121,0.114572,40
6317,0.347761,529.490656,13,0.010186,12
3907,0.404198,1925.580292,37,0.046385,29
5777,0.414378,939.814991,28,0.044141,26
4254,0.414194,3063.406597,39,0.039216,26
6322,0.445806,6117.518221,64,0.10712,40
1991,0.411876,4964.171087,32,0.038724,26
3080,0.379638,226.967926,13,0.025956,13
5604,0.434045,169.328791,28,0.079468,27
588,0.421527,8077.091975,23,0.051312,20
4623,0.423326,196.071235,21,0.056259,21
2246,0.38416,157.968041,20,0.029603,18
5466,0.423627,2315.645557,41,0.051805,29
1419,0.36624,663.1121,20,0.013313,16
5468,0.437262,761.795978,45,0.092101,38
1421,0.432697,5789.177435,61,0.072469,36
1422,0.412187,1395.003252,39,0.054881,31
2665,0.433155,3276.83196,58,0.077505,35
3878,0.432725,699.140822,37,0.083893,35
1822,0.397402,1846.719312,39,0.048629,32
2253,0.399195,5188.682534,102,0.064039,37
5057,0.433757,3068.766181,58,0.080789,37
203,0.391206,1798.378546,26,0.022513,18
5356,0.411876,3770.733223,29,0.049964,23
3475,0.375523,22.023456,10,0.021,10
3093,0.450468,12771.563042,71,0.100488,40
5481,0.412941,2123.677433,36,0.040387,26
2263,0.431926,690.516618,35,0.077935,31
1832,0.401348,1708.586775,41,0.039055,30
5296,0.425361,5951.837293,72,0.075515,35
4926,0.434996,837.778606,53,0.103417,40
5075,0.432411,1883.303067,47,0.077461,35
3899,0.390925,560.500155,17,0.025011,15
4647,0.417097,698.997431,33,0.050435,31
4601,0.408459,3797.004294,59,0.055588,32
1840,0.438404,4026.776228,56,0.078849,37
1841,0.406607,1124.563147,42,0.064944,34
4655,0.443181,7250.130381,71,0.098806,40
2687,0.418911,1358.7135,40,0.065999,32
620,0.39978,118.291904,13,0.034629,13
5085,0.365953,1276.122893,35,0.022048,27
2397,0.40767,2015.761464,47,0.061917,32
1847,0.42267,12348.934116,66,0.07772,38
277,0.424478,2127.044652,37,0.051775,28
6360,0.462691,28298.671096,145,0.159708,40
3910,0.408841,1066.281265,22,0.047968,20
5495,0.426108,997.397882,41,0.073384,35
702,0.444414,4567.995738,81,0.111234,39
4662,0.421717,13800.29861,166,0.111394,40
628,0.430648,2136.126649,57,0.085423,37
3501,0.402137,5931.585443,71,0.05777,36
231,0.449108,3530.824289,51,0.11845,38
6060,0.367638,76.971403,11,0.014253,11
3506,0.419126,1671.705128,42,0.065128,32
1524,0.443271,9195.792141,50,0.094127,34
2704,0.35385,19.14767,7,0.009338,7
5558,0.428366,2482.450974,37,0.06817,30
3917,0.478131,133228.40234,518,0.328911,40
2285,0.362328,15.769859,6,0.010973,6
2707,0.377733,221.087218,23,0.02427,23
6431,0.438815,4325.69162,52,0.083619,36
5108,0.41341,12942.334925,118,0.08069,37
1464,0.450096,5224.843297,77,0.126233,40
1055,0.413149,16413.225514,112,0.066436,37
6139,0.41977,2505.795629,49,0.070885,35
1863,0.354252,341.435298,17,0.011864,14
4793,0.445776,11805.130916,79,0.115022,40
5517,0.412498,2754.69328,28,0.040099,23
6488,0.44121,8534.31482,132,0.150293,40
4406,0.41043,941.015433,24,0.043129,21
6386,0.43601,1397.431046,37,0.080065,32
4317,0.420202,757.146262,26,0.051861,22
3116,0.393675,28.277354,9,0.025341,9
4320,0.433012,29268.412466,121,0.092095,35
1879,0.430648,1298.529387,37,0.081308,32
6104,0.403276,1095.06018,38,0.043903,30
5500,0.378453,4284.028342,68,0.035383,32
2728,0.415482,1406.999348,35,0.057668,30
3998,0.393581,260.450193,26,0.039222,25
1474,0.424836,49505.348508,281,0.152671,40
1072,0.433327,2391.764119,61,0.081717,33
5811,0.3878,4524.713791,154,0.08511,37
4698,0.406708,88.458925,13,0.035479,13
259,0.417549,3697.001809,26,0.04499,22
5955,0.377428,1058.733509,35,0.026034,26
853,0.383979,152.511151,11,0.02972,11
3158,0.43465,8974.523103,48,0.069232,32
6404,0.428534,862.097925,30,0.062978,28
2318,0.431357,5095.807367,68,0.082955,39
1263,0.439198,24543.356205,108,0.089185,38
3947,0.443211,2984.676926,54,0.097431,38
4150,0.442373,18091.55317,73,0.084463,36
5548,0.445867,8961.077807,92,0.125414,40
675,0.417496,391.04043,29,0.056844,26
4956,0.355213,177.218512,10,0.009203,10
1900,0.403426,3436.937547,25,0.043922,24
4339,0.439936,649.878244,37,0.089405,34
4651,0.430026,2112.164586,60,0.090131,38
5974,0.421147,1609.601902,28,0.04981,24
4216,0.444023,6833.176104,59,0.093701,37
2623,0.422997,2105.042458,48,0.070685,33
687,0.399049,273.613351,9,0.023631,9
5156,0.42845,12816.6836,85,0.078993,37
3558,0.43096,5095.653379,80,0.091975,40
4714,0.442702,4272.235831,57,0.109466,40
2753,0.453117,10284.808546,119,0.149122,40
3969,0.39774,1726.555095,23,0.033322,19
4345,0.415192,67.015067,17,0.047325,17
1913,0.41341,670.839311,35,0.046277,31
3856,0.411048,1408.047301,32,0.046229,27
2762,0.398467,7270.335991,108,0.068052,37
3497,0.432554,4010.32642,69,0.086204,39
2345,0.420714,8427.063529,60,0.062158,35
1919,0.3783,18.662017,9,0.02252,9
255,0.399731,3083.645396,44,0.034712,28
4489,0.440646,2772.646697,50,0.073128,35
2360,0.387892,439.50213,20,0.02479,19
4727,0.368465,243.293391,16,0.019649,15
3983,0.439139,497.69914,39,0.09818,36
5586,0.415061,705.519685,38,0.068452,32
3573,0.434765,691.191125,31,0.071166,30
3727,0.393604,257.14836,21,0.034046,20
5182,0.451337,9396.672709,84,0.127716,40
4361,0.416645,2463.116697,42,0.053293,34
1935,0.398952,342.640197,19,0.037694,17
3515,0.405901,2425.625768,39,0.053703,30
1940,0.406784,1472.391436,31,0.038725,25
355,0.38212,4867.2411,127,0.066808,36
3585,0.435054,2428.69525,33,0.067182,28
1140,0.423846,137.247404,26,0.067858,26
1944,0.42658,10820.110229,116,0.087626,39
4658,0.415113,2346.297187,29,0.04621,23
6359,0.417416,173.822354,23,0.051996,23
4002,0.436912,2828.720656,65,0.105984,40
1551,0.421175,1648.270973,57,0.063438,34
4381,0.398855,643.153761,33,0.046016,28
5701,0.396656,798.944603,16,0.02701,13
3219,0.423599,249.022954,28,0.067034,27
5612,0.385926,184.961544,35,0.045847,33
6190,0.416937,1808.174153,36,0.056435,31
3418,0.448094,19466.2195,78,0.104405,39
1429,0.435372,14370.098832,71,0.088685,37
4758,0.421337,13469.448703,59,0.065615,31
3611,0.41172,445.995341,30,0.058946,28
1568,0.440616,9625.26272,66,0.085823,34
3614,0.43416,7759.650795,55,0.075667,34
4761,0.431442,647.415319,33,0.077999,30
1163,0.449602,17327.660745,93,0.107831,38
5219,0.438874,1652.411926,53,0.093243,38
6013,0.450344,18845.330351,77,0.117789,40
197,0.417549,1116.425521,17,0.04541,16
4023,0.434679,6417.780599,61,0.077055,37
4024,0.419502,5782.097326,51,0.056581,34
5629,0.389391,256.743382,22,0.033438,20
5631,0.3521,672.229789,13,0.011244,11
4400,0.446323,24522.981386,114,0.131843,40
6498,0.41079,700.194821,27,0.043067,24
3626,0.41185,6119.172516,62,0.045299,34
5229,0.380742,66.784188,7,0.014828,7
3236,0.439906,4677.279994,41,0.06952,29
358,0.442074,1029.064349,45,0.104117,39
5250,0.437233,2691.725639,62,0.099068,38
4784,0.432954,9029.526329,66,0.084877,37
4032,0.420498,1349.062732,40,0.061955,31
2409,0.394553,4324.557578,57,0.045442,32
1998,0.433757,1955.620872,47,0.076304,33
6520,0.421771,9545.501938,76,0.068847,37
2418,0.440587,59215.028594,187,0.105557,36
5861,0.427611,2742.592525,35,0.061612,26
4420,0.444746,2862.406657,54,0.104386,40
770,0.413358,52.227808,16,0.047532,16
3948,0.424946,29512.747518,169,0.106021,38
2422,0.348966,142.613209,16,0.011461,15
3747,0.397378,944.174414,20,0.028566,18
2424,0.382924,191.607448,14,0.02044,14
6070,0.414588,2935.493436,42,0.053605,34
5590,0.423846,5567.260176,57,0.075167,35
6415,0.388882,224.545775,15,0.031641,14
6265,0.410662,58.378897,15,0.040186,15
2015,0.426914,3366.275687,50,0.058862,34
4778,0.421473,2811.815193,40,0.069631,30
5670,0.394981,1410.594673,38,0.034684,26
6542,0.462495,19160.411498,131,0.154381,40
2026,0.431955,4849.712999,47,0.062936,32
39,0.290068,0,1,0.000346,1
292,0.408561,7857.970142,30,0.041556,25
40,0.388721,288.248709,22,0.03208,21
2442,0.401792,3252.401578,60,0.044649,29
6208,0.336485,646.137956,24,0.008352,18
2993,0.440468,28772.154375,206,0.134581,40
3461,0.391978,3065.031246,91,0.058113,39
4410,0.468954,122912.36634,246,0.179021,40
640,0.416884,2557.649296,41,0.056777,32
4818,0.397716,752.175992,22,0.032137,19
2703,0.395913,1560.569888,34,0.035251,27
3330,0.368486,1606.124745,48,0.027054,33
6276,0.435314,50286.455194,338,0.196738,40
705,0.424754,7623.291241,90,0.071392,37
1625,0.433614,6053.388702,68,0.101284,39
5232,0.388628,6553.714184,40,0.031886,26
3749,0.416089,3437.745234,31,0.049304,27
2570,0.419932,13784.927764,102,0.05896,35
4640,0.454249,13794.339325,127,0.145235,40
1681,0.424643,3169.63653,24,0.054094,22
1638,0.352555,0.817232,4,0.006626,4
2990,0.421962,13634.181382,82,0.056391,32
923,0.395005,11003.669586,83,0.050899,35
480,0.403948,154.561438,17,0.034532,16
519,0.430195,5915.418185,58,0.066084,32
281,0.373808,1720.188342,35,0.019607,25
1079,0.404173,8594.435588,103,0.061577,35
2647,0.428422,17435.559041,98,0.070955,35
718,0.392378,2198.489274,21,0.029084,14
2649,0.393841,6101.693552,57,0.036585,32
5479,0.439788,5070.172258,54,0.079751,36
5915,0.398345,6721.677109,101,0.058896,37
4168,0.37351,41.538566,11,0.014694,11
2912,0.413462,1117.43157,29,0.040334,26
2079,0.398491,357.850554,21,0.029701,20
418,0.391721,6357.933873,146,0.082395,40
42,0.351005,210.896826,8,0.006875,7
3672,0.347392,450.139311,12,0.007816,10
1142,0.383215,153.550934,7,0.015385,7
43,0.324753,7.869473,3,0.00201,3
5199,0.431499,23689.658208,107,0.066836,35
44,0.307043,2.694622,4,0.001154,4
2048,0.41185,10043.302584,67,0.038532,31
5107,0.377145,6115.302159,77,0.031815,32
5387,0.36475,4044.179667,40,0.019508,29
2393,0.379067,7046.971953,34,0.020617,26
4,0.405977,1763.969302,42,0.045973,30
5549,0.38416,503.388815,16,0.020631,14
3157,0.415035,13239.089763,129,0.090199,38
4957,0.375998,1612.366845,29,0.02041,22
4544,0.410327,74093.693227,220,0.077536,35
171,0.404222,1226.731763,31,0.039113,26
5077,0.412187,1644.2947,29,0.042708,24
5744,0.422752,9937.285279,57,0.04991,33
4497,0.380919,394.834915,17,0.017997,16
3458,0.367762,1824.605309,43,0.022279,28
76,0.351231,159.780641,9,0.008804,8
2355,0.417842,3666.168416,39,0.03962,28
4820,0.360831,1998.327597,45,0.021841,28
3122,0.445563,4708.642082,76,0.112577,38
1384,0.424698,6143.013133,93,0.075564,37
2763,0.438992,3283.630461,48,0.091398,36
3457,0.361708,2583.181561,52,0.021403,30
46,0.406229,7470.624968,22,0.028021,19
3846,0.343493,638.281646,25,0.0102,19
167,0.412057,21846.585915,151,0.079143,37
4769,0.370718,9213.280848,39,0.021061,26
524,0.395913,3640.216719,42,0.03067,26
104,0.335468,264.632069,15,0.006872,12
6153,0.293212,2.007722,2,0.000381,2
157,0.348557,54.963882,7,0.007004,7
5408,0.419287,12910.989226,89,0.068416,37
4595,0.363495,1543.366754,41,0.019347,26
920,0.347098,7919.462116,24,0.01062,19
5243,0.446688,8996.907757,79,0.098073,38
47,0.415535,562.128307,24,0.048404,22
1005,0.435633,12009.173434,111,0.091515,36
3620,0.413593,1255.204047,42,0.047114,28
6124,0.450778,19071.242358,103,0.115756,39
6154,0.437759,17272.888653,142,0.098198,38
6501,0.413933,25450.091232,179,0.095453,38
915,0.369089,373.785691,13,0.012609,12
549,0.356567,631.290191,24,0.016059,20
4979,0.425002,16009.643766,156,0.09677,39
48,0.374086,1407.827006,17,0.0195,16
5244,0.418189,1428.177195,31,0.050406,25
5020,0.315642,13.024161,3,0.001289,3
4019,0.385109,3806.834598,36,0.020245,22
472,0.392613,11602.891785,123,0.067419,37
49,0.392943,843.972135,28,0.027221,23
4893,0.39774,20934.84067,100,0.049307,35
1513,0.417575,14733.747992,101,0.059016,35
2205,0.377842,2210.926906,49,0.027711,31
3489,0.408255,2271.582935,34,0.034449,24
1043,0.407873,695.988405,17,0.028759,17
1771,0.390599,3741.783184,57,0.030153,30
1047,0.427694,4406.945502,47,0.059825,34
1226,0.409608,2444.999734,38,0.043072,28
3882,0.391885,124.091784,11,0.021308,11
706,0.336105,142.7591,18,0.006366,17
3632,0.398491,3891.476332,44,0.035203,28
283,0.385471,701.720446,25,0.023474,21
3477,0.353621,704.91659,28,0.015238,22
5712,0.432154,13321.898846,123,0.096287,40
3286,0.46009,26125.824608,310,0.24841,40
363,0.418617,18345.091567,162,0.107876,40
1211,0.382611,10556.072376,75,0.031363,32
134,0.419475,6424.32736,63,0.052414,33
5041,0.352308,3128.316547,71,0.02745,34
321,0.375093,1714.097795,23,0.024601,18
4017,0.439552,3348.648308,46,0.089005,32
2085,0.316803,28.225803,7,0.002446,6
4136,0.322705,57.607898,7,0.00236,6
5142,0.373042,504.500762,13,0.014093,13
1596,0.351457,742.866873,26,0.011716,20
272,0.431073,6405.429263,50,0.063385,30
3320,0.348687,351.754175,17,0.009094,14
544,0.345596,433.179859,17,0.009464,14
5610,0.450437,17664.067646,170,0.153268,40
889,0.449664,15076.6528,68,0.102899,37
2009,0.337335,494.306474,28,0.011326,19
4571,0.425499,1962.469928,58,0.070216,35
52,0.385426,1431.882914,18,0.024823,17
6178,0.408994,2468.135619,29,0.034858,24
2864,0.426302,37500.253945,101,0.06408,35
2130,0.405173,3604.04017,32,0.03483,22
1741,0.316604,14.781983,4,0.001261,4
5362,0.400685,853.305841,20,0.03378,18
